"","ppID","runIdx","trialIdx","trialCode","trialOnset","trialDuration","timestamp","X","Y","bin","interval","gapfill","Xf","Yf","frameTime","frameStep","Xa","Ya","AV","lMax","AVf","fixation","cluster","inROI","roiValid"
"22","pilot",1,76,2,263.7214671,3.013966374,0.347212967,1047.800049,472.9000244,175,0.016691458,1,1041,472.9000244,0.33333509,0.016691458,75.897461488802,49.427724116114,0.293314291913924,1,0.293314291913924,1,1,1,1
"23","pilot",1,76,2,263.7214671,3.013966374,0.363924677,1039.300049,472.5999756,183,0.01671171,1,1039.300049,472.5999756,0.3500468,0.01671171,75.7735210800072,49.3963628800334,0.123940408794766,0,0.123940408794766,1,1,1,1
"24","pilot",1,76,2,263.7214671,3.013966374,0.38052431,1033.900024,481.7000122,191,0.016599633,1,1039.300049,472.9000244,0.366646433,0.016599633,75.7735210800072,49.427724116114,0.250851634160206,0,0.250851634160206,1,1,1,1
"25","pilot",1,76,2,263.7214671,3.013966374,0.397184976,1034.300049,469.2000122,199,0.016660666,1,1039.300049,475,0.383307099,0.016660666,75.7735210800072,49.6472145141936,0.926257510512391,0,0.926257510512391,1,1,1,1
"26","pilot",1,76,2,263.7214671,3.013966374,0.413865892,1043.300049,485.0999756,208,0.016680916,1,1037.800049,481.7000122,0.399988015,0.016680916,75.664158743568,50.3475028151222,1.06130368484547,1,1.06130368484547,1,1,1,1
"27","pilot",1,76,2,263.7214671,3.013966374,0.430863621,1039.400024,475,216,0.016997729,1,1037.800049,485.0999756,0.416985744,0.016997729,75.664158743568,50.7028685251437,0.374021820336281,0,0.374021820336281,1,1,1,1
"28","pilot",1,76,2,263.7214671,3.013966374,0.447183061,1037.800049,486.0999756,224,0.01631944,1,1039.400024,485.0999756,0.433305184,0.01631944,75.7808100797309,50.7028685251437,0.794352881928077,1,0.794352881928077,1,1,1,1
"29","pilot",1,76,2,263.7214671,3.013966374,0.463866198,1036.900024,492.2000122,233,0.016683137,1,1037.800049,477.5,0.449988321,0.016683137,75.664158743568,49.9085156432156,0.210112070367384,0,0.210112070367384,1,1,1,1
"30","pilot",1,76,2,263.7214671,3.013966374,0.48051105,1040.599976,477.5,241,0.016644852,1,1036.900024,486.0999756,0.466633173,0.016644852,75.5985395189989,50.8073889767525,0.79547299944947,0,0.79547299944947,1,1,1,1
"31","pilot",1,76,2,263.7214671,3.013966374,0.497159231,1021.299988,477,249,0.016648181,1,1032.900024,484.2999878,0.483281354,0.016648181,75.3069066218277,50.6192534390062,0.883580772487851,1,0.883580772487851,1,1,1,1
"32","pilot",1,76,2,263.7214671,3.013966374,0.513859845,1032.900024,495.5,257,0.0167006140000001,1,1029.699951,479.2999878,0.499981968,0.0167006140000001,75.0735949817904,50.096651180962,0.572317605434029,0,0.572317605434029,1,1,1,1
"33","pilot",1,76,2,263.7214671,3.013966374,0.530509413,1028.199951,484.2999878,266,0.0166495679999999,1,1029.699951,479.2999878,0.516631536,0.0166495679999999,75.0735949817904,50.096651180962,0.233311640037314,0,0.233311640037314,1,1,1,1
"34","pilot",1,76,2,263.7214671,3.013966374,0.54717313,1029.699951,479.2999878,274,0.016663717,1,1032.900024,479.2999878,0.533295253,0.016663717,75.3069066218277,50.096651180962,0,0,0,1,1,1,1
"35","pilot",1,76,2,263.7214671,3.013966374,0.563864866,1033.199951,478.7000122,282,0.016691736,1,1029.699951,479.2999878,0.549986989,0.016691736,75.0735949817904,50.096651180962,0.233311640037314,1,0.233311640037314,1,1,1,1
"36","pilot",1,76,2,263.7214671,3.013966374,0.580508054,1039.199951,474.4000244,291,0.0166431880000001,1,1029.699951,479.2999878,0.566630177,0.0166431880000001,75.0735949817904,50.096651180962,0.096167136983332,0,0.096167136983332,1,1,1,1
"37","pilot",1,76,2,263.7214671,3.013966374,0.597189803,1023.700012,482.5999756,299,0.016681749,1,1030.699951,478.7000122,0.583311926,0.016681749,75.1465032060832,50.0339414602957,0.383516600727554,0,0.383516600727554,1,1,1,1
"38","pilot",1,76,2,263.7214671,3.013966374,0.613865171,1027.400024,504.7999878,307,0.016675368,1,1027.400024,482.5999756,0.599987294,0.016675368,74.9059113882173,50.4415673961216,0.473332152279924,0,0.473332152279924,1,1,1,1
"39","pilot",1,76,2,263.7214671,3.013966374,0.630505585,1030.699951,476.2000122,315,0.0166404139999999,1,1027.400024,482.5999756,0.616627708,0.0166404139999999,74.9059113882173,50.4415673961216,0.556402906930997,0,0.556402906930997,1,1,1,1
"40","pilot",1,76,2,263.7214671,3.013966374,0.647187889,1017.700012,482.7000122,324,0.016682304,1,1030.699951,477.7999878,0.633310012,0.016682304,75.1465032060832,49.9398705035488,0.556402906930997,0,0.556402906930997,1,1,1,1
"41","pilot",1,76,2,263.7214671,3.013966374,0.663854102,1030.699951,477.7999878,332,0.0166662129999999,1,1030.699951,477.7999878,0.649976225,0.0166662129999999,75.1465032060832,49.9398705035488,0.593004850973796,1,0.593004850973796,1,1,1,1
"42","pilot",1,76,2,263.7214671,3.013966374,0.680501174,1031.199951,471.7999878,340,0.016647072,1,1026.599976,482.7000122,0.666623297,0.016647072,74.8475813091883,50.452023266731,0.298921896894868,0,0.298921896894868,1,1,1,1
"43","pilot",1,76,2,263.7214671,3.013966374,0.697166278,1026.300049,486.5,349,0.016665104,1,1026.599976,477.7999878,0.683288401,0.016665104,74.8475813091883,49.9398705035488,0.397777949724176,0,0.397777949724176,1,1,1,1
"44","pilot",1,76,2,263.7214671,3.013966374,0.713856904,1026.599976,491,357,0.016690626,1,1026.300049,486.5,0.699979027,0.016690626,74.8257141642008,50.8491997076951,1.37984451752394,1,1.37984451752394,1,1,1,1
"45","pilot",1,76,2,263.7214671,3.013966374,0.730498982,1022,474.0999756,365,0.0166420779999999,1,1026.300049,491,0.716621105,0.0166420779999999,74.8257141642008,51.3195417399348,0.470850081577247,0,0.470850081577247,1,1,1,1
"46","pilot",1,76,2,263.7214671,3.013966374,0.747167415,1026,497,373,0.016668433,1,1026.599976,491,0.733289538,0.016668433,74.8475813091883,51.3195417399348,1.29771578182661,1,1.29771578182661,1,1,1,1
"47","pilot",1,76,2,263.7214671,3.013966374,0.763850551,1027.199951,491,382,0.016683136,1,1027.199951,478.5999756,0.749972674,0.016683136,74.8913244210584,50.0234855896863,1.29679412569344,0,1.29679412569344,1,1,1,1
"48","pilot",1,76,2,263.7214671,3.013966374,0.78050012,1027.199951,469.5999756,390,0.016649569,1,1027.199951,478.5999756,0.766622243,0.016649569,74.8913244210584,50.0234855896863,0.0218760397908255,0,0.0218760397908255,1,1,1,1
"49","pilot",1,76,2,263.7214671,3.013966374,0.797181591,1028.800049,478.5999756,398,0.0166814709999999,1,1027.5,478.5999756,0.783303714,0.0166814709999999,74.9132004608492,50.0234855896863,0.11666030387444,0,0.11666030387444,1,1,1,1
"50","pilot",1,76,2,263.7214671,3.013966374,0.813851411,1030.5,477.5,407,0.0166698200000001,1,1028.800049,478.5999756,0.799973534,0.0166698200000001,75.0079847249328,50.0234855896863,0.210669020814712,1,0.210669020814712,1,1,1,1
"51","pilot",1,76,2,263.7214671,3.013966374,0.830495154,1027.5,484.5999756,415,0.0166437429999999,1,1028.800049,480.4000244,0.816617277,0.0166437429999999,75.0079847249328,50.2116275031803,0.191641023545429,0,0.191641023545429,1,1,1,1
"52","pilot",1,76,2,263.7214671,3.013966374,0.847178567,1030.599976,495.2000122,423,0.0166834130000001,1,1029.300049,480.4000244,0.83330069,0.0166834130000001,75.0444388370792,50.2116275031803,0.388025745241666,1,0.388025745241666,1,1,1,1
"53","pilot",1,76,2,263.7214671,3.013966374,0.863852826,1021.900024,480.4000244,431,0.016674259,1,1027.5,484,0.849974949,0.016674259,74.9132004608492,50.587898578673,0.379717150032931,0,0.379717150032931,1,1,1,1
"54","pilot",1,76,2,263.7214671,3.013966374,0.880491298,1029.300049,479.2000122,440,0.016638472,1,1028.599976,484,0.866613421,0.016638472,74.9933977577739,50.587898578673,0.40828430624228,1,0.40828430624228,1,1,1,1
"55","pilot",1,76,2,263.7214671,3.013966374,0.897182479,1016,484,448,0.016691181,1,1021.900024,484,0.883304602,0.016691181,74.5049161546069,50.587898578673,0.156780677413245,0,0.156780677413245,1,1,1,1
"56","pilot",1,76,2,263.7214671,3.013966374,0.913844809,1028.599976,487.2999878,456,0.0166623299999999,1,1028.599976,485.5,0.899966932,0.0166623299999999,74.9933977577739,50.7446792560863,0.251653718157248,0,0.251653718157248,1,1,1,1
"57","pilot",1,76,2,263.7214671,3.013966374,0.930490493,1018.599976,494.2000122,465,0.016645684,1,1024.599976,485.5,0.916612616,0.016645684,74.7017648606027,50.7446792560863,0.291632897171183,0,0.291632897171183,1,1,1,1
"58","pilot",1,76,2,263.7214671,3.013966374,0.947156429,1034.599976,485.5,473,0.016665936,1,1024.599976,485.5,0.933278552,0.016665936,74.7017648606027,50.7446792560863,0.711522547930928,1,0.711522547930928,1,1,1,1
"59","pilot",1,76,2,263.7214671,3.013966374,0.963823198,1024.599976,475.4000244,481,0.0166667690000001,1,1021.700012,479,0.949945321,0.0166667690000001,74.4903336348497,50.0652963206289,0.679382935457383,0,0.679382935457383,1,1,1,1
"60","pilot",1,76,2,263.7214671,3.013966374,0.980487747,1019.299988,479,489,0.0166645489999999,1,1024.599976,479,0.96660987,0.0166645489999999,74.7017648606027,50.0652963206289,0.43160524264183,0,0.43160524264183,1,1,1,1
"61","pilot",1,76,2,263.7214671,3.013966374,0.997154515,1021.700012,461.5,498,0.016666768,1,1024.599976,475.4000244,0.983276638,0.016666768,74.7017648606027,49.6890252451361,0.459325312639393,0,0.459325312639393,1,1,1,1
"62","pilot",1,76,2,263.7214671,3.013966374,1.013839871,1030.900024,505.7000122,506,0.0166853560000001,1,1030.900024,479,0.999961994,0.0166853560000001,75.1610901732421,50.0652963206289,1.22332934005359,1,1.22332934005359,1,1,1,1
"63","pilot",1,76,2,263.7214671,3.013966374,1.030491936,1037.5,470.5,514,0.0166520649999999,1,1031.400024,486.0999756,1.016614059,0.0166520649999998,75.1975442853885,50.8073889767525,0.767757073119408,0,0.767757073119408,1,1,1,1
"64","pilot",1,76,2,263.7214671,3.013966374,1.047168414,1034.099976,486.0999756,523,0.0166764779999999,1,1033.599976,486.0999756,1.033290537,0.0166764779999999,75.3579388792379,50.8073889767525,0.191444379757201,0,0.191444379757201,1,1,1,1
"65","pilot",1,76,2,263.7214671,3.013966374,1.063839343,1031.400024,487.7999878,531,0.016670929,1,1033.599976,485.0999756,1.049961466,0.016670929,75.3579388792379,50.7028685251437,0.160394593849375,0,0.160394593849375,1,1,1,1
"66","pilot",1,76,2,263.7214671,3.013966374,1.080493905,1033.599976,468.0999756,539,0.016654562,1,1031.400024,486.0999756,1.066616028,0.016654562,75.1975442853885,50.8073889767525,0.182270560731993,0,0.182270560731993,1,1,1,1
"67","pilot",1,76,2,263.7214671,3.013966374,1.097168996,1029.199951,485.0999756,547,0.016675091,1,1031.099976,485.0999756,1.083291119,0.016675091,75.1756683185059,50.7028685251437,1.05588065081343,1,1.05588065081343,1,1,1,1
"68","pilot",1,76,2,263.7214671,3.013966374,1.113834378,1024.599976,497.4000244,556,0.016665382,1,1031.099976,476,1.099956501,0.016665382,75.1756683185059,49.7517349658024,0.679382935457383,0,0.679382935457383,1,1,1,1
"69","pilot",1,76,2,263.7214671,3.013966374,1.130495875,1031.099976,474.9000244,564,0.0166614970000001,1,1031.099976,478.5999756,1.116617998,0.0166614970000001,75.1756683185059,50.0234855896863,0.0801972240164872,0,0.0801972240164872,1,1,1,1
"70","pilot",1,76,2,263.7214671,3.013966374,1.147169579,1032.5,476,572,0.016673704,1,1032.199951,476,1.133291702,0.016673704,75.2558655425224,49.7517349658024,0.283337248383019,1,0.283337248383019,1,1,1,1
"71","pilot",1,76,2,263.7214671,3.013966374,1.16383718,1032.199951,478.5999756,581,0.016667601,1,1032.199951,476,1.149959303,0.016667601,75.2558655425224,49.7517349658024,0.27262971719576,0,0.27262971719576,1,1,1,1
"72","pilot",1,76,2,263.7214671,3.013966374,1.180496458,1038.099976,466.2999878,589,0.0166592779999999,1,1032.5,478.5999756,1.166618581,0.0166592779999999,75.2777415823132,50.0234855896863,0.709647761524136,1,0.709647761524136,1,1,1,1
"73","pilot",1,76,2,263.7214671,3.013966374,1.197146026,1030.300049,481.4000244,597,0.0166495680000001,1,1038.099976,481.4000244,1.183268149,0.0166495680000001,75.6860258885555,50.3161479547891,0.588316334342715,0,0.588316334342715,1,1,1,1
"74","pilot",1,76,2,263.7214671,3.013966374,1.21381862,1039.5,495.5,605,0.0166725940000001,1,1039.5,481.4000244,1.199940743,0.0166725940000001,75.7880991523628,50.3161479547891,0.102073263807299,0,0.102073263807299,1,1,1,1
"75","pilot",1,76,2,263.7214671,3.013966374,1.230503143,1042.800049,488.5,614,0.0166845229999999,1,1039.5,481.4000244,1.216625266,0.0166845229999999,75.7880991523628,50.3161479547891,0.804808752537497,0,0.804808752537497,1,1,1,1
"76","pilot",1,76,2,263.7214671,3.013966374,1.247142447,1040.400024,471.7999878,622,0.0166393040000001,1,1039.5,473.7000122,1.23326457,0.0166393040000001,75.7880991523628,49.5113392022516,0.823611346047811,1,0.823611346047811,1,1,1,1
"77","pilot",1,76,2,263.7214671,3.013966374,1.263849719,1037.099976,472.9000244,630,0.0167072719999999,1,1037.099976,473.7000122,1.249971842,0.0167072719999999,75.6131176642627,49.5113392022516,0.269756857380372,0,0.269756857380372,1,1,1,1
"78","pilot",1,76,2,263.7214671,3.013966374,1.280500952,1035.800049,473.7000122,639,0.0166512329999999,1,1035.800049,473.7000122,1.266623075,0.0166512329999999,75.5183422949824,49.5113392022516,0.541411619655869,1,0.541411619655869,1,1,1,1
"79","pilot",1,76,2,263.7214671,3.013966374,1.297162449,1033.400024,491.7000122,647,0.0166614970000001,1,1035.800049,478.7999878,1.283284572,0.0166614970000001,75.5183422949824,50.0443909551576,0.533051752906019,0,0.533051752906019,1,1,1,1
"80","pilot",1,76,2,263.7214671,3.013966374,1.313829772,1029.699951,491.2999878,655,0.0166673230000001,1,1035.800049,478.7999878,1.299951895,0.0166673230000001,75.5183422949824,50.0443909551576,0.157456981438615,0,0.157456981438615,1,1,1,1
"81","pilot",1,76,2,263.7214671,3.013966374,1.330498483,1041.900024,478.7999878,663,0.0166687109999999,1,1036,480.2999878,1.316620606,0.0166687109999999,75.532920367338,50.2011716325709,0.014578072355576,0,0.014578072355576,1,1,1,1
"82","pilot",1,76,2,263.7214671,3.013966374,1.347158871,1044.199951,474.2999878,672,0.016660388,1,1036,478.7999878,1.333280994,0.016660388,75.532920367338,50.0443909551576,0.543507623515424,1,0.543507623515424,1,1,1,1
"83","pilot",1,76,2,263.7214671,3.013966374,1.363827026,1036,480.2999878,680,0.0166681550000001,1,1036,475.0999756,1.349949149,0.0166681550000001,75.532920367338,49.6576640090554,0.386726946102179,0,0.386726946102179,1,1,1,1
"84","pilot",1,76,2,263.7214671,3.013966374,1.380625291,1031.099976,474,688,0.016798265,1,1036,475.0999756,1.366747414,0.016798265,75.532920367338,49.6576640090554,0.174981488100102,0,0.174981488100102,1,1,1,1
"85","pilot",1,76,2,263.7214671,3.013966374,1.397158066,1033.599976,475.0999756,697,0.0165327749999999,1,1033.599976,475.0999756,1.383280189,0.0165327749999999,75.3579388792379,49.6576640090554,0.209371941217538,0,0.209371941217538,1,1,1,1
"86","pilot",1,76,2,263.7214671,3.013966374,1.414162176,1047.300049,507.2000122,705,0.01700411,1,1033.599976,474,1.400284299,0.01700411,75.3579388792379,49.5426940625847,0.634306873647716,0,0.634306873647716,1,1,1,1
"87","pilot",1,76,2,263.7214671,3.013966374,1.43051879,1031.599976,471.7999878,713,0.016356614,1,1042.300049,475.0999756,1.416640913,0.016356614,75.9922457528856,49.6576640090554,0.690067831113758,1,0.690067831113758,1,1,1,1
"88","pilot",1,76,2,263.7214671,3.013966374,1.447139229,1046.5,472.2000122,721,0.016620439,1,1042.300049,476.5999756,1.433261352,0.016620439,75.9922457528856,49.8144446864687,0.287173960774807,0,0.287173960774807,1,1,1,1
"89","pilot",1,76,2,263.7214671,3.013966374,1.463809882,1042.300049,476.5999756,730,0.016670653,1,1039,476.5999756,1.449932005,0.016670653,75.7516450402164,49.8144446864687,0.242636003234156,0,0.242636003234156,1,1,1,1
"90","pilot",1,76,2,263.7214671,3.013966374,1.480488302,1039,483.7999878,738,0.0166784199999999,1,1039,476.9000244,1.466610425,0.0166784199999999,75.7516450402164,49.8458059225494,0.0313612360806914,0,0.0313612360806914,1,1,1,1
"91","pilot",1,76,2,263.7214671,3.013966374,1.497133154,1035.400024,476.9000244,746,0.016644852,1,1039,476.9000244,1.483255277,0.016644852,75.7516450402164,49.8458059225494,0.599364335323442,0,0.599364335323442,1,1,1,1
"92","pilot",1,76,2,263.7214671,3.013966374,1.513802142,1038.099976,494,755,0.0166689880000002,1,1038.099976,482.5999756,1.499924265,0.0166689880000002,75.6860258885555,50.4415673961216,0.608517015641494,1,0.608517015641494,1,1,1,1
"93","pilot",1,76,2,263.7214671,3.013966374,1.530480839,1042.599976,469.7000122,763,0.0166786969999999,1,1037.300049,482.5999756,1.516602962,0.0166786969999999,75.6277046314216,50.4415673961216,0,0,0,1,1,1,1
"94","pilot",1,76,2,263.7214671,3.013966374,1.547150382,1037.300049,482.5999756,771,0.0166695430000001,1,1038.099976,482.5999756,1.533272505,0.0166695430000001,75.6860258885555,50.4415673961216,0,0,0,1,1,1,1
"95","pilot",1,76,2,263.7214671,3.013966374,1.56379884,1033.400024,490.2000122,780,0.0166484579999999,1,1037.300049,482.5999756,1.549920963,0.0166484579999999,75.6277046314216,50.4415673961216,0.598615652415525,0,0.598615652415525,1,1,1,1
"96","pilot",1,76,2,263.7214671,3.013966374,1.580483086,1043.400024,471.5999756,788,0.0166842460000001,1,1037.300049,488.2999878,1.566605209,0.0166842460000001,75.6277046314216,51.0373352454415,0.616981144469696,0,0.616981144469696,1,1,1,1
"97","pilot",1,76,2,263.7214671,3.013966374,1.597144583,1026.900024,489.5,796,0.0166614969999999,1,1039.5,488.2999878,1.583266706,0.0166614969999999,75.7880991523628,51.0373352454415,1.10912364596809,1,1.10912364596809,1,1,1,1
"98","pilot",1,76,2,263.7214671,3.013966374,1.613813849,1046.599976,488.2999878,804,0.0166692660000001,1,1039.5,477.7999878,1.599935972,0.0166692660000001,75.7880991523628,49.9398705035488,1.06620954776843,0,1.06620954776843,1,1,1,1
"99","pilot",1,76,2,263.7214671,3.013966374,1.630483114,1039.5,472.7000122,813,0.016669265,1,1039.300049,478.0999756,1.616605237,0.016669265,75.7735210800072,49.9712253638819,0,0,0,1,1,1,1
"100","pilot",1,76,2,263.7214671,3.013966374,1.647151547,1036.300049,477.7999878,821,0.016668433,1,1039.5,477.7999878,1.63327367,0.016668433,75.7880991523628,49.9398705035488,0.261301129022073,1,0.261301129022073,1,1,1,1
"101","pilot",1,76,2,263.7214671,3.013966374,1.663772264,1039.300049,478.0999756,829,0.0166207169999999,1,1039.300049,475.5999756,1.649894387,0.0166207169999999,75.7735210800072,49.7099242348598,0.014578072355576,0,0.014578072355576,1,1,1,1
"102","pilot",1,76,2,263.7214671,3.013966374,1.680473709,1046.599976,472,838,0.016701445,1,1039.300049,477.7999878,1.666595832,0.016701445,75.7735210800072,49.9398705035488,0.00728899972368424,0,0.00728899972368424,1,1,1,1
"103","pilot",1,76,2,263.7214671,3.013966374,1.697121336,1025.900024,475.5999756,846,0.016647627,1,1039.400024,475.5999756,1.683243459,0.016647627,75.7808100797309,49.7099242348598,0.503273411168603,1,0.503273411168603,1,1,1,1
"104","pilot",1,76,2,263.7214671,3.013966374,1.713825001,1050.199951,480.2999878,854,0.0167036650000001,1,1040.800049,473.0999756,1.699947124,0.0167036650000001,75.8828834164464,49.4486231058378,0,0,0,1,1,1,1
"105","pilot",1,76,2,263.7214671,3.013966374,1.730475402,1039.400024,473.0999756,862,0.0166504009999999,1,1039.400024,475.5999756,1.716597525,0.0166504009999999,75.7808100797309,49.7099242348598,0.102073336715506,0,0.102073336715506,1,1,1,1
"106","pilot",1,76,2,263.7214671,3.013966374,1.74714217,1040.800049,473,871,0.0166667680000001,1,1039.400024,473.0999756,1.733264293,0.0166667680000001,75.7808100797309,49.4486231058378,0.484741472557693,0,0.484741472557693,1,1,1,1
"107","pilot",1,76,2,263.7214671,3.013966374,1.763788132,1030.900024,483.2999878,879,0.0166459619999999,1,1033.800049,473.0999756,1.749910255,0.0166459619999999,75.3725258463968,49.4486231058378,1.14161565106131,0,1.14161565106131,1,1,1,1
"108","pilot",1,76,2,263.7214671,3.013966374,1.780474042,1028.900024,472.9000244,887,0.0166859100000001,1,1033.800049,483.2999878,1.766596165,0.0166859100000001,75.3725258463968,50.5147329873973,1.26470128991535,1,1.26470128991535,1,1,1,1
"109","pilot",1,76,2,263.7214671,3.013966374,1.797139978,1033.800049,485.2000122,896,0.0166659359999999,1,1033.800049,485.2000122,1.783262101,0.0166659359999999,75.3725258463968,50.7133243957531,1.1217867663449,0,1.1217867663449,1,1,1,1
"110","pilot",1,76,2,263.7214671,3.013966374,1.813787605,1067.5,506,904,0.016647627,1,1035,494,1.799909728,0.016647627,75.4600121430452,51.6331030947613,1.26945922285906,0,1.26945922285906,1,1,1,1
"111","pilot",1,76,2,263.7214671,3.013966374,1.830471573,1035,494,912,0.0166839680000002,1,1042.300049,495.7999878,1.816593696,0.0166839680000002,75.9922457528856,51.8212386325077,1.73328409695577,1,1.73328409695577,1,1,1,1
"112","pilot",1,76,2,263.7214671,3.013966374,1.847140283,1058.599976,495.7999878,920,0.01666871,1,1058.599976,496,1.833262406,0.01666871,77.1806444865578,51.842143997979,0.212457727748425,0,0.212457727748425,1,1,1,1
"113","pilot",1,76,2,263.7214671,3.013966374,1.863804833,1042.300049,496,929,0.01666455,1,1045.199951,496,1.849926956,0.01666455,76.2036724583287,51.842143997979,0.0209053654712719,0,0.0209053654712719,1,1,1,1
"114","pilot",1,76,2,263.7214671,3.013966374,1.880468827,1060.699951,503.0999756,937,0.016663994,1,1058.599976,496.2000122,1.86659095,0.016663994,77.1806444865578,51.8630493634502,1.13027082475166,1,1.13027082475166,1,1,1,1
"115","pilot",1,76,2,263.7214671,3.013966374,1.89711895,1045.199951,496.2000122,945,0.016650123,1,1060.699951,496.2000122,1.883241073,0.016650123,77.3337499348671,51.8630493634502,0.153105448309276,0,0.153105448309276,1,1,1,1
"116","pilot",1,76,2,263.7214671,3.013966374,1.91376186,1065.400024,497.5999756,954,0.0166429099999998,1,1060.699951,496.2000122,1.899883983,0.0166429099999998,77.3337499348671,51.8630493634502,0.542187536200385,1,0.542187536200385,1,1,1,1
