ppID,runIdx,trialIdx,trialCode,trialOnset,trialDuration,eyeX,eyeY,timestamp
pilot,1,9,3,28.12696905,3.002323105,1234.300049,540.5999756,2.78543651
pilot,1,9,3,28.12696905,3.002323105,1130.5,532,2.802082472
pilot,1,9,3,28.12696905,3.002323105,1041.800049,515.4000244,2.818781976
pilot,1,9,3,28.12696905,3.002323105,1035.300049,532.2000122,2.835430712
pilot,1,9,3,28.12696905,3.002323105,1021.5,529.0999756,2.852081945
pilot,1,9,3,28.12696905,3.002323105,1021.900024,534.7999878,2.868749823
pilot,1,9,3,28.12696905,3.002323105,1038.5,536.9000244,2.885410211
pilot,1,9,3,28.12696905,3.002323105,1019.5,543,2.90207587
pilot,1,9,3,28.12696905,3.002323105,1022.900024,525.2000122,2.918764832
pilot,1,9,3,28.12696905,3.002323105,1036.199951,541.9000244,2.935428826
pilot,1,9,3,28.12696905,3.002323105,1027.599976,530.4000244,2.952077007
pilot,1,9,3,28.12696905,3.002323105,1031.199951,544.5,2.96876264
pilot,1,9,3,28.12696905,3.002323105,1030.199951,541.7000122,2.985428299
pilot,1,10,0,31.63188547,3.013935303,1034.699951,542.7000122,0
pilot,1,10,0,31.63188547,3.013935303,1042,533.5,0.013788548
pilot,1,10,0,31.63188547,3.013935303,1037.900024,529.5,0.030454484
pilot,1,10,0,31.63188547,3.013935303,1043.199951,523.7000122,0.04711182
pilot,1,10,0,31.63188547,3.013935303,1059.699951,546.7999878,0.063778866
pilot,1,10,0,31.63188547,3.013935303,1047.5,546.2000122,0.08044397
pilot,1,10,0,31.63188547,3.013935303,1040.800049,535.5999756,0.097112125
pilot,1,10,0,31.63188547,3.013935303,1050.699951,535,0.113777229
pilot,1,10,0,31.63188547,3.013935303,1045.699951,542.4000244,0.13044483
pilot,1,10,0,31.63188547,3.013935303,1043.099976,521.9000244,0.147107992
pilot,1,10,0,31.63188547,3.013935303,1044.599976,528.7999878,0.163769212
pilot,1,10,0,31.63188547,3.013935303,1041.300049,524.2000122,0.180440419
pilot,1,10,0,31.63188547,3.013935303,1041.599976,533.7999878,0.197102471
pilot,1,10,0,31.63188547,3.013935303,1047.900024,534.7000122,0.213848859
pilot,1,10,0,31.63188547,3.013935303,1036.900024,531.2000122,0.230441002
pilot,1,10,0,31.63188547,3.013935303,1046.099976,536.9000244,0.247109989
pilot,1,10,0,31.63188547,3.013935303,1042.300049,530.7000122,0.263791184
pilot,1,10,0,31.63188547,3.013935303,1049,535.4000244,0.280436591
pilot,1,10,0,31.63188547,3.013935303,1045.699951,532.2000122,0.29710114
pilot,1,10,0,31.63188547,3.013935303,1040.300049,527.4000244,0.313766798
pilot,1,10,0,31.63188547,3.013935303,1042.699951,528,0.330432457
pilot,1,10,0,31.63188547,3.013935303,1043.400024,529.2999878,0.347098393
pilot,1,10,0,31.63188547,3.013935303,1052.699951,522.7999878,0.363767658
pilot,1,10,0,31.63188547,3.013935303,1042.5,537.0999756,0.380436369
pilot,1,10,0,31.63188547,3.013935303,1043.599976,528.7999878,0.397099531
pilot,1,10,0,31.63188547,3.013935303,1007.900024,526.7000122,0.413764635
pilot,1,10,0,31.63188547,3.013935303,1011.799988,535.5,0.430430293
pilot,1,10,0,31.63188547,3.013935303,1001.5,524.9000244,0.447096229
pilot,1,10,0,31.63188547,3.013935303,997.4000244,537.0999756,0.463772707
pilot,1,10,0,31.63188547,3.013935303,1015.400024,523.5,0.480425882
pilot,1,10,0,31.63188547,3.013935303,1005.900024,537,0.497094593
pilot,1,10,0,31.63188547,3.013935303,1007.5,520.9000244,0.513782722
pilot,1,10,0,31.63188547,3.013935303,1014.599976,534.5999756,0.530427297
pilot,1,10,0,31.63188547,3.013935303,1016.099976,527.5,0.547091014
pilot,1,10,0,31.63188547,3.013935303,1013.400024,536.7999878,0.56375584
pilot,1,10,0,31.63188547,3.013935303,1002.700012,524.4000244,0.580418447
pilot,1,10,0,31.63188547,3.013935303,1003.200012,552.0999756,0.597094926
pilot,1,10,0,31.63188547,3.013935303,1006.700012,527.4000244,0.613753094
pilot,1,10,0,31.63188547,3.013935303,1006,531.9000244,0.630422082
pilot,1,10,0,31.63188547,3.013935303,1005.099976,523,0.647087186
pilot,1,10,0,31.63188547,3.013935303,999.0999756,535.5,0.663749793
pilot,1,10,0,31.63188547,3.013935303,1011,537,0.680418503
pilot,1,10,0,31.63188547,3.013935303,1013.700012,541.5,0.697085549
pilot,1,10,0,31.63188547,3.013935303,1007.5,522.9000244,0.713745937
pilot,1,10,0,31.63188547,3.013935303,1010.5,530.5,0.730474292
pilot,1,10,0,31.63188547,3.013935303,1011,536.2999878,0.747074202
pilot,1,10,0,31.63188547,3.013935303,1004,531.5,0.763770655
pilot,1,10,0,31.63188547,3.013935303,1005.200012,533,0.78041412
pilot,1,10,0,31.63188547,3.013935303,1006.400024,531.5999756,0.797060359
pilot,1,10,0,31.63188547,3.013935303,1015.200012,521.9000244,0.813747379
pilot,1,10,0,31.63188547,3.013935303,1001.799988,534.5999756,0.830408044
pilot,1,10,0,31.63188547,3.013935303,1007.099976,537.5,0.847059832
pilot,1,10,0,31.63188547,3.013935303,1003.799988,536.0999756,0.863747407
pilot,1,10,0,31.63188547,3.013935303,1004,529.7999878,0.880407795
pilot,1,10,0,31.63188547,3.013935303,1003,549.5999756,0.897071789
pilot,1,10,0,31.63188547,3.013935303,995.2999878,520.4000244,0.913739389
pilot,1,10,0,31.63188547,3.013935303,1009.400024,541.0999756,0.930405603
pilot,1,10,0,31.63188547,3.013935303,1000.900024,530,0.947057391
pilot,1,10,0,31.63188547,3.013935303,1004.599976,527.7999878,0.963754675
pilot,1,10,0,31.63188547,3.013935303,1008.400024,531.7999878,0.980405076
pilot,1,10,0,31.63188547,3.013935303,1001.900024,539.2000122,0.997053535
pilot,1,10,0,31.63188547,3.013935303,1002,522.7999878,1.013773013
pilot,1,10,0,31.63188547,3.013935303,991.5,540.5999756,1.030399833
pilot,1,10,0,31.63188547,3.013935303,1003.599976,530.4000244,1.047050233
pilot,1,10,0,31.63188547,3.013935303,999.5999756,536.2999878,1.063733369
pilot,1,10,0,31.63188547,3.013935303,1002.299988,544.0999756,1.080400415
pilot,1,10,0,31.63188547,3.013935303,994.2999878,539.5999756,1.097044435
pilot,1,10,0,31.63188547,3.013935303,997.4000244,532.2000122,1.113735339
pilot,1,10,0,31.63188547,3.013935303,990,541.2999878,1.130396004
pilot,1,10,0,31.63188547,3.013935303,992.5999756,521.5999756,1.147067766
pilot,1,10,0,31.63188547,3.013935303,1002.599976,531.4000244,1.163731206
pilot,1,10,0,31.63188547,3.013935303,995.9000244,532.2999878,1.180396587
pilot,1,10,0,31.63188547,3.013935303,994.7000122,548.9000244,1.19704671
pilot,1,10,0,31.63188547,3.013935303,995.2000122,527.5999756,1.213742607
pilot,1,10,0,31.63188547,3.013935303,987.7000122,538.4000244,1.23039384
pilot,1,10,0,31.63188547,3.013935303,1001.200012,538.7000122,1.24702177
pilot,1,10,0,31.63188547,3.013935303,1003.5,540.2000122,1.263741526
pilot,1,10,0,31.63188547,3.013935303,1001.799988,530.2999878,1.280389429
pilot,1,10,0,31.63188547,3.013935303,1000.400024,538.7999878,1.297039553
pilot,1,10,0,31.63188547,3.013935303,997.5999756,531.2000122,1.313723521
pilot,1,10,0,31.63188547,3.013935303,999.7000122,547,1.330388348
pilot,1,10,0,31.63188547,3.013935303,1001.099976,532.0999756,1.347054838
pilot,1,10,0,31.63188547,3.013935303,1001.799988,534.4000244,1.363721329
pilot,1,10,0,31.63188547,3.013935303,1002.299988,537.9000244,1.380388098
pilot,1,10,0,31.63188547,3.013935303,1003.900024,551.5,1.397054311
pilot,1,10,0,31.63188547,3.013935303,1003.400024,532.2000122,1.413716086
pilot,1,10,0,31.63188547,3.013935303,998.2999878,541.7999878,1.430383409
pilot,1,10,0,31.63188547,3.013935303,1003.5,547.5999756,1.447012171
pilot,1,10,0,31.63188547,3.013935303,1003.099976,540,1.46373054
pilot,1,10,0,31.63188547,3.013935303,1021.599976,547.7000122,1.480381218
pilot,1,10,0,31.63188547,3.013935303,1004.900024,540.2999878,1.49700887
pilot,1,10,0,31.63188547,3.013935303,994.7999878,525.4000244,1.513733619
pilot,1,10,0,31.63188547,3.013935303,1000.400024,538.4000244,1.530379026
pilot,1,10,0,31.63188547,3.013935303,1004.400024,526.9000244,1.547007788
pilot,1,10,0,31.63188547,3.013935303,999.2000122,552.4000244,1.563713118
pilot,1,10,0,31.63188547,3.013935303,1009.299988,546.7999878,1.580378222
pilot,1,10,0,31.63188547,3.013935303,1010.099976,545.5,1.597045268
pilot,1,10,0,31.63188547,3.013935303,992.5,535.2999878,1.613710926
pilot,1,10,0,31.63188547,3.013935303,999,536.0999756,1.630374643
pilot,1,10,0,31.63188547,3.013935303,1004.900024,533.5,1.647043076
pilot,1,10,0,31.63188547,3.013935303,994.5,551.7000122,1.663712341
pilot,1,10,0,31.63188547,3.013935303,1007.900024,540.2000122,1.680375503
pilot,1,10,0,31.63188547,3.013935303,1004.799988,538.5,1.697001768
pilot,1,10,0,31.63188547,3.013935303,990.7000122,547.2000122,1.713955388
pilot,1,10,0,31.63188547,3.013935303,1003.200012,544.2000122,1.730639633
pilot,1,10,0,31.63188547,3.013935303,997,530.0999756,1.747015944
pilot,1,10,0,31.63188547,3.013935303,1001.299988,550.5999756,1.763701022
pilot,1,10,0,31.63188547,3.013935303,1014.299988,553.5999756,1.780365849
pilot,1,10,0,31.63188547,3.013935303,1005.400024,546.9000244,1.796995166
pilot,1,10,0,31.63188547,3.013935303,1017.900024,550.2000122,1.81371076
pilot,1,10,0,31.63188547,3.013935303,998.5,550.7999878,1.83036227
pilot,1,10,0,31.63188547,3.013935303,1004,547.7000122,1.847006845
pilot,1,10,0,31.63188547,3.013935303,998.2999878,544,1.863693033
pilot,1,10,0,31.63188547,3.013935303,987.4000244,542,1.880363685
pilot,1,10,0,31.63188547,3.013935303,997.9000244,551.2000122,1.896988008
pilot,1,10,0,31.63188547,3.013935303,986.5,548.4000244,1.913695835
pilot,1,10,0,31.63188547,3.013935303,1002,547.2000122,1.93035761
pilot,1,10,0,31.63188547,3.013935303,1004.599976,552.2999878,1.946986094
pilot,1,10,0,31.63188547,3.013935303,1007.299988,536.5,1.963690037
pilot,1,10,0,31.63188547,3.013935303,1008.599976,547.7000122,1.980354308
pilot,1,10,0,31.63188547,3.013935303,1014.900024,547.9000244,1.996983902
pilot,1,10,0,31.63188547,3.013935303,992,540.4000244,2.01368729
pilot,1,10,0,31.63188547,3.013935303,1004.299988,552.0999756,2.030354613
pilot,1,10,0,31.63188547,3.013935303,1001.799988,533.7000122,2.046982543
pilot,1,10,0,31.63188547,3.013935303,1012.900024,558.0999756,2.063683989
pilot,1,10,0,31.63188547,3.013935303,1008.5,552.9000244,2.080354641
pilot,1,10,0,31.63188547,3.013935303,1000.900024,552.5,2.096995055
pilot,1,10,0,31.63188547,3.013935303,1007.900024,543.2000122,2.113708707
pilot,1,10,0,31.63188547,3.013935303,1008.599976,541.7999878,2.130349675
pilot,1,10,0,31.63188547,3.013935303,1012.299988,544.0999756,2.146993973
pilot,1,10,0,31.63188547,3.013935303,1010.400024,542.2999878,2.163680161
pilot,1,10,0,31.63188547,3.013935303,1007,540.7000122,2.180349703
pilot,1,10,0,31.63188547,3.013935303,996.2000122,563.9000244,2.196975968
pilot,1,10,0,31.63188547,3.013935303,1001.599976,538.2000122,2.213679633
pilot,1,10,0,31.63188547,3.013935303,1018.5,551.0999756,2.230347234
pilot,1,10,0,31.63188547,3.013935303,1010.200012,547.2000122,2.246972944
pilot,1,10,0,31.63188547,3.013935303,1007.299988,545.4000244,2.2636755
pilot,1,10,0,31.63188547,3.013935303,1008.799988,547.2000122,2.280339771
pilot,1,10,0,31.63188547,3.013935303,1016.299988,545.7000122,2.296969921
pilot,1,10,0,31.63188547,3.013935303,1017.799988,537.0999756,2.313674695
pilot,1,10,0,31.63188547,3.013935303,1006.900024,552,2.330344793
pilot,1,10,0,31.63188547,3.013935303,1009.400024,547,2.346987703
pilot,1,10,0,31.63188547,3.013935303,1030.599976,551.5999756,2.363691368
pilot,1,10,0,31.63188547,3.013935303,1015.900024,547,2.380338995
pilot,1,10,0,31.63188547,3.013935303,1010,552.5999756,2.396984402
pilot,1,10,0,31.63188547,3.013935303,1010.299988,523,2.413671422
pilot,1,10,0,31.63188547,3.013935303,1007,538.5,2.430334584
pilot,1,10,0,31.63188547,3.013935303,1015.200012,548,2.446963901
pilot,1,10,0,31.63188547,3.013935303,1011.799988,546.2999878,2.463667843
pilot,1,10,0,31.63188547,3.013935303,1019.099976,537.7999878,2.48034016
pilot,1,10,0,31.63188547,3.013935303,995.7999878,540.9000244,2.496960877
pilot,1,10,0,31.63188547,3.013935303,1012.900024,535.2999878,2.513668426
pilot,1,10,0,31.63188547,3.013935303,995.7000122,542.9000244,2.530335471
pilot,1,10,0,31.63188547,3.013935303,1014.400024,536.2000122,2.546961459
pilot,1,10,0,31.63188547,3.013935303,1013.299988,538.7999878,2.563665124
pilot,1,10,0,31.63188547,3.013935303,1007.5,544.2000122,2.580328841
pilot,1,10,0,31.63188547,3.013935303,1015.799988,564.7000122,2.596975358
pilot,1,10,0,31.63188547,3.013935303,1012.299988,528.4000244,2.613677913
pilot,1,10,0,31.63188547,3.013935303,1012.400024,537.0999756,2.630327759
pilot,1,10,0,31.63188547,3.013935303,1015.400024,537.7000122,2.646973444
pilot,1,10,0,31.63188547,3.013935303,1008.400024,548.2999878,2.663659632
pilot,1,10,0,31.63188547,3.013935303,1020,553.7999878,2.680325568
pilot,1,10,0,31.63188547,3.013935303,1001.200012,544.4000244,2.69695211
pilot,1,10,0,31.63188547,3.013935303,1012.200012,531.5,2.713658827
pilot,1,10,0,31.63188547,3.013935303,1013.700012,558.7000122,2.730325873
pilot,1,10,0,31.63188547,3.013935303,1015.900024,538,2.746953525
pilot,1,10,0,31.63188547,3.013935303,990.2000122,541.4000244,2.763673003
pilot,1,10,0,31.63188547,3.013935303,997.5999756,547.5,2.780318965
pilot,1,10,0,31.63188547,3.013935303,986.5,545.2999878,2.796948559
pilot,1,10,0,31.63188547,3.013935303,995.2000122,529.2000122,2.813654444
pilot,1,10,0,31.63188547,3.013935303,993.7000122,542,2.830316219
pilot,1,10,0,31.63188547,3.013935303,1004.099976,538.7999878,2.846948587
pilot,1,10,0,31.63188547,3.013935303,1004.799988,541.7999878,2.863671117
pilot,1,10,0,31.63188547,3.013935303,1001.799988,531.2000122,2.880317356
pilot,1,10,0,31.63188547,3.013935303,1001.099976,530.7999878,2.896945008
pilot,1,10,0,31.63188547,3.013935303,995.7999878,526.7999878,2.913649228
pilot,1,10,0,31.63188547,3.013935303,994.2999878,540.2999878,2.930312113
pilot,1,10,0,31.63188547,3.013935303,999.0999756,529.2999878,2.946942539
pilot,1,10,0,31.63188547,3.013935303,992.7000122,539,2.963644817
pilot,1,10,0,31.63188547,3.013935303,994.7999878,533.2000122,2.980314637
pilot,1,10,0,31.63188547,3.013935303,1006.900024,543.5999756,2.996938683
pilot,1,11,0,35.14829368,3.014014644,999,542.5,0
pilot,1,11,0,35.14829368,3.014014644,996.7999878,530.0999756,0.013896187
pilot,1,11,0,35.14829368,3.014014644,998.2999878,523.5999756,0.030534103
pilot,1,11,0,35.14829368,3.014014644,1004.599976,546.2999878,0.047542929
pilot,1,11,0,35.14829368,3.014014644,997.5,541.2000122,0.063870692
pilot,1,11,0,35.14829368,3.014014644,996.7999878,549,0.080531912
pilot,1,11,0,35.14829368,3.014014644,994.2999878,523,0.097199512
pilot,1,11,0,35.14829368,3.014014644,995,542.2000122,0.11385879
pilot,1,11,0,35.14829368,3.014014644,1004.700012,525.5999756,0.130528333
pilot,1,11,0,35.14829368,3.014014644,994.2999878,534.4000244,0.147213411
pilot,1,11,0,35.14829368,3.014014644,996.0999756,523.0999756,0.16385965
pilot,1,11,0,35.14829368,3.014014644,997.2999878,540.9000244,0.180528361
pilot,1,11,0,35.14829368,3.014014644,1008.5,533.2000122,0.197189026
pilot,1,11,0,35.14829368,3.014014644,1001.799988,529.5999756,0.213856349
pilot,1,11,0,35.14829368,3.014014644,1002.099976,526.7999878,0.230525892
pilot,1,11,0,35.14829368,3.014014644,993.0999756,542,0.247234828
pilot,1,11,0,35.14829368,3.014014644,1004.599976,542.5,0.263861093
pilot,1,11,0,35.14829368,3.014014644,994.4000244,550.4000244,0.280522036
pilot,1,11,0,35.14829368,3.014014644,999.4000244,524.0999756,0.297188804
pilot,1,11,0,35.14829368,3.014014644,1002.400024,536.0999756,0.313853353
pilot,1,11,0,35.14829368,3.014014644,998.9000244,515.2000122,0.330521786
pilot,1,11,0,35.14829368,3.014014644,993.4000244,535.7999878,0.347198819
pilot,1,11,0,35.14829368,3.014014644,1002.400024,534,0.363850329
pilot,1,11,0,35.14829368,3.014014644,1002.5,556.5,0.380515711
pilot,1,11,0,35.14829368,3.014014644,987.5999756,529.2999878,0.397201343
pilot,1,11,0,35.14829368,3.014014644,988,523.5999756,0.413846751
pilot,1,11,0,35.14829368,3.014014644,1003.900024,523.4000244,0.430514351
pilot,1,11,0,35.14829368,3.014014644,987.2999878,533.7999878,0.447180565
pilot,1,11,0,35.14829368,3.014014644,997.5999756,535.2999878,0.463845669
pilot,1,11,0,35.14829368,3.014014644,994,540.0999756,0.480509663
pilot,1,11,0,35.14829368,3.014014644,988.7999878,523.4000244,0.497175876
pilot,1,11,0,35.14829368,3.014014644,992.4000244,530.5,0.5138432
pilot,1,11,0,35.14829368,3.014014644,1012.200012,519.5,0.530509136
pilot,1,11,0,35.14829368,3.014014644,992.5999756,525,0.547174517
pilot,1,11,0,35.14829368,3.014014644,1002.400024,538.7000122,0.563843505
pilot,1,11,0,35.14829368,3.014014644,999.9000244,550.5,0.580509163
pilot,1,11,0,35.14829368,3.014014644,1000.099976,522.7000122,0.597187029
pilot,1,11,0,35.14829368,3.014014644,1000.700012,551.0999756,0.613835487
pilot,1,11,0,35.14829368,3.014014644,1001.400024,532.0999756,0.630502533
pilot,1,11,0,35.14829368,3.014014644,1000.200012,537.2999878,0.647190663
pilot,1,11,0,35.14829368,3.014014644,993.2000122,540.4000244,0.663836902
pilot,1,11,0,35.14829368,3.014014644,995.9000244,549.2000122,0.680502283
pilot,1,11,0,35.14829368,3.014014644,990.5,528.9000244,0.697167942
pilot,1,11,0,35.14829368,3.014014644,999.0999756,532.0999756,0.713834988
pilot,1,11,0,35.14829368,3.014014644,1007.900024,533.7999878,0.730501756
pilot,1,11,0,35.14829368,3.014014644,1002.099976,543,0.747167692
pilot,1,11,0,35.14829368,3.014014644,1011.900024,552.5,0.763833629
pilot,1,11,0,35.14829368,3.014014644,991.4000244,551.0999756,0.780496791
pilot,1,11,0,35.14829368,3.014014644,1005.400024,532.0999756,0.797162727
pilot,1,11,0,35.14829368,3.014014644,999.4000244,540.7999878,0.813830327
pilot,1,11,0,35.14829368,3.014014644,1004.099976,543.2999878,0.830494599
pilot,1,11,0,35.14829368,3.014014644,1007.5,533.5999756,0.847177458
pilot,1,11,0,35.14829368,3.014014644,994.7000122,543.5,0.863834794
pilot,1,11,0,35.14829368,3.014014644,1012.099976,557.7999878,0.88049213
pilot,1,11,0,35.14829368,3.014014644,1007.400024,531.7999878,0.89718026
pilot,1,11,0,35.14829368,3.014014644,1014.299988,534.9000244,0.913824002
pilot,1,11,0,35.14829368,3.014014644,1008.5,534.7999878,0.930488829
pilot,1,11,0,35.14829368,3.014014644,1004.700012,538.7999878,0.947157539
pilot,1,11,0,35.14829368,3.014014644,1003,553.4000244,0.963824862
pilot,1,11,0,35.14829368,3.014014644,1006.5,551.9000244,0.980489689
pilot,1,11,0,35.14829368,3.014014644,1009,525,0.997160618
pilot,1,11,0,35.14829368,3.014014644,1005.299988,546.0999756,1.013821838
pilot,1,11,0,35.14829368,3.014014644,1008.5,538.0999756,1.030484168
pilot,1,11,0,35.14829368,3.014014644,1010.5,541.9000244,1.047168136
pilot,1,11,0,35.14829368,3.014014644,1006.599976,537.5,1.063817705
pilot,1,11,0,35.14829368,3.014014644,997.4000244,547.5,1.080485583
pilot,1,11,0,35.14829368,3.014014644,1016.900024,542.5999756,1.097165112
pilot,1,11,0,35.14829368,3.014014644,1013.5,554.0999756,1.113798868
pilot,1,11,0,35.14829368,3.014014644,1006.200012,547.2000122,1.130481449
pilot,1,11,0,35.14829368,3.014014644,1003,543.5999756,1.147164863
pilot,1,11,0,35.14829368,3.014014644,1007.700012,537.9000244,1.163796954
pilot,1,11,0,35.14829368,3.014014644,999,555.7999878,1.180482864
pilot,1,11,0,35.14829368,3.014014644,1002.900024,542,1.197144084
pilot,1,11,0,35.14829368,3.014014644,1002.900024,541.5,1.213792265
pilot,1,11,0,35.14829368,3.014014644,1013.400024,562.0999756,1.230477898
pilot,1,11,0,35.14829368,3.014014644,1010.700012,542.9000244,1.247141338
pilot,1,11,0,35.14829368,3.014014644,1008.099976,540.7000122,1.263870525
pilot,1,11,0,35.14829368,3.014014644,1006.400024,549.9000244,1.280499842
pilot,1,11,0,35.14829368,3.014014644,996.7999878,547.7999878,1.297165778
pilot,1,11,0,35.14829368,3.014014644,1003.799988,548.5999756,1.313810353
pilot,1,11,0,35.14829368,3.014014644,1004.700012,548.5,1.330497373
pilot,1,11,0,35.14829368,3.014014644,1004.900024,552.5,1.347171632
pilot,1,11,0,35.14829368,3.014014644,1007.900024,560.7999878,1.363809549
pilot,1,11,0,35.14829368,3.014014644,1004.700012,553.7000122,1.380496569
pilot,1,11,0,35.14829368,3.014014644,992.2999878,544.7999878,1.397178595
pilot,1,11,0,35.14829368,3.014014644,1005.5,546.7999878,1.413806525
pilot,1,11,0,35.14829368,3.014014644,1011.299988,556.2999878,1.430474125
pilot,1,11,0,35.14829368,3.014014644,1013.5,554.4000244,1.447135345
pilot,1,11,0,35.14829368,3.014014644,1004.700012,548,1.46378214
pilot,1,11,0,35.14829368,3.014014644,989.9000244,559.2999878,1.480469992
pilot,1,11,0,35.14829368,3.014014644,1002.799988,554.0999756,1.49713676
pilot,1,11,0,35.14829368,3.014014644,1011.700012,564.2000122,1.513781058
pilot,1,11,0,35.14829368,3.014014644,1015.400024,561.2000122,1.530464194
pilot,1,11,0,35.14829368,3.014014644,1004.200012,560.0999756,1.547134291
pilot,1,11,0,35.14829368,3.014014644,1013.099976,560.9000244,1.563799395
pilot,1,11,0,35.14829368,3.014014644,1000.400024,552.9000244,1.580464499
pilot,1,11,0,35.14829368,3.014014644,1000.099976,550.7999878,1.597147635
pilot,1,11,0,35.14829368,3.014014644,990,544,1.613776397
pilot,1,11,0,35.14829368,3.014014644,993.2000122,541.5,1.630460643
pilot,1,11,0,35.14829368,3.014014644,997,541.5999756,1.647144611
pilot,1,11,0,35.14829368,3.014014644,1004.799988,563.4000244,1.663773651
pilot,1,11,0,35.14829368,3.014014644,1001.900024,560,1.680460393
pilot,1,11,0,35.14829368,3.014014644,1018.799988,540.4000244,1.697121891
pilot,1,11,0,35.14829368,3.014014644,1013.5,547.9000244,1.713771182
pilot,1,11,0,35.14829368,3.014014644,1024.400024,538.0999756,1.730458479
pilot,1,11,0,35.14829368,3.014014644,1025,542.4000244,1.747121364
pilot,1,11,0,35.14829368,3.014014644,1024.300049,565.5999756,1.763777035
pilot,1,11,0,35.14829368,3.014014644,1019.099976,554.4000244,1.780455733
pilot,1,11,0,35.14829368,3.014014644,1014,553.0999756,1.797120282
pilot,1,11,0,35.14829368,3.014014644,1016.200012,544.7999878,1.813867501
pilot,1,11,0,35.14829368,3.014014644,1021.099976,539.5,1.830468244
pilot,1,11,0,35.14829368,3.014014644,1017.200012,552.4000244,1.847135845
pilot,1,11,0,35.14829368,3.014014644,1010.200012,557.7000122,1.863764329
pilot,1,11,0,35.14829368,3.014014644,1004.200012,554.2999878,1.880451627
pilot,1,11,0,35.14829368,3.014014644,1006.900024,541.5999756,1.897134485
pilot,1,11,0,35.14829368,3.014014644,1016.5,554.2000122,1.913762138
pilot,1,11,0,35.14829368,3.014014644,1015.299988,542.5999756,1.930448048
pilot,1,11,0,35.14829368,3.014014644,1009,544.2000122,1.947114262
pilot,1,11,0,35.14829368,3.014014644,1018.099976,551.7000122,1.963759669
pilot,1,11,0,35.14829368,3.014014644,1019.299988,561.4000244,1.980447244
pilot,1,11,0,35.14829368,3.014014644,1024.099976,544.2999878,1.997112347
pilot,1,11,0,35.14829368,3.014014644,1020,553.0999756,2.013759142
pilot,1,11,0,35.14829368,3.014014644,1014.099976,527.5999756,2.030441723
pilot,1,11,0,35.14829368,3.014014644,1014.299988,561.4000244,2.047113485
pilot,1,11,0,35.14829368,3.014014644,1014.799988,546.4000244,2.063756395
pilot,1,11,0,35.14829368,3.014014644,1019.799988,564.4000244,2.080439531
pilot,1,11,0,35.14829368,3.014014644,1016.900024,542.0999756,2.097123777
pilot,1,11,0,35.14829368,3.014014644,1010.799988,561.7999878,2.113753926
pilot,1,11,0,35.14829368,3.014014644,1012.400024,542.9000244,2.130439836
pilot,1,11,0,35.14829368,3.014014644,1014.799988,553.5,2.147104385
pilot,1,11,0,35.14829368,3.014014644,1022.099976,562.7999878,2.16375118
pilot,1,11,0,35.14829368,3.014014644,1014.099976,560.0999756,2.18043709
pilot,1,11,0,35.14829368,3.014014644,1014.099976,554.2000122,2.197103026
pilot,1,11,0,35.14829368,3.014014644,994.5,546,2.213750375
pilot,1,11,0,35.14829368,3.014014644,1022.200012,535.2000122,2.230434898
pilot,1,11,0,35.14829368,3.014014644,1015.700012,554,2.24710028
pilot,1,11,0,35.14829368,3.014014644,1012.799988,549.4000244,2.263770377
pilot,1,11,0,35.14829368,3.014014644,1003.900024,552.4000244,2.280484307
pilot,1,11,0,35.14829368,3.014014644,1005,543.7000122,2.297118062
pilot,1,11,0,35.14829368,3.014014644,991.5,547.5,2.313746547
pilot,1,11,0,35.14829368,3.014014644,999.2000122,538.2999878,2.330454651
pilot,1,11,0,35.14829368,3.014014644,993.2999878,550.4000244,2.34713418
pilot,1,11,0,35.14829368,3.014014644,991,536.5999756,2.363743523
pilot,1,11,0,35.14829368,3.014014644,1000.599976,533.7000122,2.380449685
pilot,1,11,0,35.14829368,3.014014644,999,534.2000122,2.39710175
pilot,1,11,0,35.14829368,3.014014644,987.9000244,545.5,2.413768241
pilot,1,11,0,35.14829368,3.014014644,1001.299988,557.0999756,2.430427519
pilot,1,11,0,35.14829368,3.014014644,1002.900024,544,2.447089016
pilot,1,11,0,35.14829368,3.014014644,994.0999756,554.2999878,2.463756895
pilot,1,11,0,35.14829368,3.014014644,1000.200012,552.2000122,2.480441973
pilot,1,11,0,35.14829368,3.014014644,1002.900024,540.2999878,2.497109018
pilot,1,11,0,35.14829368,3.014014644,1009.599976,550,2.513734729
pilot,1,11,0,35.14829368,3.014014644,992.7999878,549.2000122,2.530420362
pilot,1,11,0,35.14829368,3.014014644,1001.299988,548.9000244,2.54709684
pilot,1,11,0,35.14829368,3.014014644,1003.400024,543.7999878,2.563733369
pilot,1,11,0,35.14829368,3.014014644,1005.799988,559.7999878,2.58041706
pilot,1,11,0,35.14829368,3.014014644,998.2000122,539.2000122,2.597099642
pilot,1,11,0,35.14829368,3.014014644,1001.200012,554.2000122,2.613731733
pilot,1,11,0,35.14829368,3.014014644,1002.299988,544.5999756,2.630413759
pilot,1,11,0,35.14829368,3.014014644,999.7000122,558.4000244,2.647079695
pilot,1,11,0,35.14829368,3.014014644,1009.700012,560.4000244,2.663728154
pilot,1,11,0,35.14829368,3.014014644,1007,563.0999756,2.680418226
pilot,1,11,0,35.14829368,3.014014644,1003.200012,556.5,2.697080833
pilot,1,11,0,35.14829368,3.014014644,999.7000122,559,2.71372624
